Conta;Classificação;Tipo;Nome da conta contábil;Saldo anterior;Débito;Crédito;Saldo atual
189;02.01.003.002;T;IMPOSTOS E CONTRIBUIÇÕES SOBRE O LUCRO;3.045.575,60;26.135,96;27.212,67;3.046.652,31
193;02.01.003.002.005;;CSLL S/ Estimativa a Recolher;797.140,57;0,00;27.212,67;824.353,24
616;02.01.003.002.006;;IRPJ S/ Estimativa a Recolher;2.248.435,03;26.135,96;0,00;2.222.299,07
194;02.01.003.003;T;IMPOSTOS E CONTRIBUIÇÕES S/RECEITAS;1.796.919,88;5.867.814,76;6.841.701,73;2.770.806,85
196;02.01.003.003.002;;COFINS a Recolher;0,00;1.150.240,58;1.580.388,38;430.147,80
199;02.01.003.003.005;;Fundos a Recolher;66.228,24;66.228,24;98.824,96;98.824,96
195;02.01.003.003.001;;ICMS a Recolher;0,00;1.657.890,21;1.657.890,21;0,00
191;02.01.003.003.010;;ICMS Crédito Presumido a Recolher;165.570,59;934.713,57;1.016.777,95;247.634,97
203;02.01.003.003.009;;ICMS ST a Recolher;1.466.280,75;1.345.868,28;1.474.073,34;1.594.485,81
198;02.01.003.003.004;;IPI a Recolher;98.840,30;461.631,76;671.092,00;308.300,54
197;02.01.003.003.003;;PIS a Recolher;0,00;251.242,12;342.654,89;91.412,77
151;02.01.004;T;EMPRÉSTIMOS E FINANCIAMENTOS;26.734.388,54;634.599,37;173.570,49;26.273.359,66
152;02.01.004.001;T;EMPRÉSTIMOS E FINANCIAMENTOS BANCÁRIOS;30.237.512,42;634.599,37;0,00;29.602.913,05
155;02.01.004.001.003;C;Empréstimos Bradesco S/A;14.974.093,40;332.918,46;0,00;14.641.174,94
1714;02.01.004.001.003.001;;Empréstimos Bradesco S/A;1.022.500,20;85.208,35;0,00;937.291,85
1715;02.01.004.001.003.002;;Empréstimos Bradesco S/A - I;6.935.883,20;247.710,11;0,00;6.688.173,09
1716;02.01.004.001.003.003;;Empréstimos Bradesco S/A - II;7.015.710,00;0,00;0,00;7.015.710,00
896;02.01.004.001.005;C;Empréstimos Unicred S/A;1.080.128,03;223.275,59;0,00;856.852,44
1726;02.01.004.001.005.001;;Empréstimos Unicred S/A;885.169,25;126.222,83;0,00;758.946,42
1727;02.01.004.001.005.002;;Empréstimos Unicred S/A - I;194.958,78;97.052,76;0,00;97.906,02
899;02.01.004.001.008;C;Empréstimos Itaú S/A;13.124.999,98;0,00;0,00;13.124.999,98
1744;02.01.004.001.008.001;;Empréstimos Itaú S/A;13.124.999,98;0,00;0,00;13.124.999,98
908;02.01.004.001.017;C;Empréstimos Safra S/A;1.058.291,01;78.405,32;0,00;979.885,69
1798;02.01.004.001.017.001;;Empréstimos Safra S/A;1.058.291,01;78.405,32;0,00;979.885,69
800;02.01.004.002;T;(-) JUROS A APROPRIAR S/ EMPRÉSTIMOS;-3.503.123,88;0,00;173.570,49;-3.329.553,39
911;02.01.004.002.003;C;(-) Juros a Apropriar Bradesco S/A;-3.125.050,04;0,00;124.585,13;-3.000.464,91
1822;02.01.004.002.003.001;;(-) Juros a Apropriar Bradesco S/A;-272.500,20;0,00;22.708,35;-249.791,85
1823;02.01.004.002.003.002;;(-) Juros a Apropriar Bradesco S/A - I;-2.852.549,84;0,00;101.876,78;-2.750.673,06
913;02.01.004.002.005;C;(-) Juros a Apropriar Unicred S/A;-206.350,34;0,00;35.775,86;-170.574,48
1834;02.01.004.002.005.001;;(-) Juros a Apropriar Unicred S/A;-178.058,88;0,00;22.056,16;-156.002,72
1835;02.01.004.002.005.002;;(-) Juros a Apropriar Unicred S/A - I;-28.291,46;0,00;13.719,70;-14.571,76
925;02.01.004.002.017;C;(-) Juros a Apropriar Safra S/A;-171.723,50;0,00;13.209,50;-158.514,00
1906;02.01.004.002.017.001;;(-) Juros a Apropriar Safra S/A;-171.723,50;0,00;13.209,50;-158.514,00
798;02.01.006;T;ADIANTAMENTOS DE CLIENTES;110.085,42;16.244,08;16.759,38;110.600,72
214;02.01.006.004;T;ADIANTAMENTOS DE CLIENTES DIVERSOS;110.085,42;16.244,08;16.759,38;110.600,72
618;02.01.006.004.003;;Adiantamentos de Clientes Diversos;110.085,42;16.244,08;16.759,38;110.600,72
204;02.01.009;T;OUTRAS OBRIGAÇÕES;145.679,80;19.256.750,43;19.260.294,04;149.223,41
210;02.01.009.002;T;CONTAS A PAGAR;145.679,80;146.956,55;150.500,16;149.223,41
213;02.01.009.002.003;;Aluguel a Pagar;145.679,80;145.679,80;145.679,80;145.679,80
207;02.01.009.002.005;;Comunicações a Pagar;0,00;1.276,75;1.443,60;166,85
206;02.01.009.002.004;;Energia Elétrica a Pagar;0,00;0,00;3.376,76;3.376,76
73;02.01.009.003;T;CARTÃO DE CRÉDITO A PAGAR;0,00;21.590,24;21.590,24;0,00
928;02.01.009.003.003;C;Cartão de Crédito Bradesco S/A;0,00;21.590,24;21.590,24;0,00
1930;02.01.009.003.003.001;;Cartão de Crédito Bradesco S/A;0,00;21.590,24;21.590,24;0,00
831;02.01.009.009;T;TRANSITÓRIA RECEBIMENTOS DIVERSOS;0,00;19.088.203,64;19.088.203,64;0,00
832;02.01.009.009.001;;Transitória Recebimentos Diversos;0,00;19.088.203,64;19.088.203,64;0,00
220;02.02;T;NÃO CIRCULANTE;20.099.387,08;0,00;514.370,40;20.613.757,48
221;02.02.001;T;EMPRÉSTIMOS E FINANCIAMENTOS;20.099.387,08;0,00;514.370,40;20.613.757,48
222;02.02.001.001;T;EMPRÉSTIMOS E FINANCIAMENTOS BANCÁRIOS;2.972.521,36;0,00;0,00;2.972.521,36
978;02.02.001.001.003;C;Empréstimos Bradesco S/A;2.972.521,36;0,00;0,00;2.972.521,36
2255;02.02.001.001.003.002;;Empréstimos Bradesco S/A - I;2.972.521,36;0,00;0,00;2.972.521,36
799;02.02.001.002;T;(-) JUROS A APROPRIAR S/ EMPRÉSTIMOS;-1.222.521,36;0,00;0,00;-1.222.521,36
995;02.02.001.002.003;C;(-) Juros a Apropriar Bradesco S/A;-1.222.521,36;0,00;0,00;-1.222.521,36
2363;02.02.001.002.003.002;;(-) Juros a Apropriar Bradesco S/A - I;-1.222.521,36;0,00;0,00;-1.222.521,36
780;02.02.001.003;T;EMPRÉSTIMOS DE TERCEIROS;18.349.387,08;0,00;514.370,40;18.863.757,48
781;02.02.001.003.000131811;;Dom Holding De Participacoes S.a.;18.349.387,08;0,00;514.370,40;18.863.757,48
225;02.03;T;PATRIMÔNIO LÍQUIDO;1.272.152,99;0,00;0,00;1.272.152,99
226;02.03.001;T;CAPITAL SOCIAL;1.045.598,00;0,00;0,00;1.045.598,00
227;02.03.001.001;T;CAPITAL SOCIAL SUBSCRITO;1.045.598,00;0,00;0,00;1.045.598,00
228;02.03.001.001.000131811;;Dom Holding De Participacoes S.a.;725.598,00;0,00;0,00;725.598,00
228;02.03.001.001.000149713;;Guanxi Negocios Internacionais Ltda;320.000,00;0,00;0,00;320.000,00
230;02.03.004;T;RESERVAS;209.119,60;0,00;0,00;209.119,60
233;02.03.004.002;T;RESERVAS DE LUCROS;209.119,60;0,00;0,00;209.119,60
236;02.03.004.002.003;;Reserva Legal;209.119,60;0,00;0,00;209.119,60
248;02.03.006;T;LUCROS OU PREJUÍZOS ACUMULADOS;17.435,39;0,00;0,00;17.435,39
252;02.03.006.004;T;RESULTADO DO EXERCÍCIO;17.435,39;0,00;0,00;17.435,39
254;02.03.006.004.003;;Ajustes de Exercícios Anteriores;17.435,39;0,00;0,00;17.435,39
259;03;T;RESULTADO DO EXERCÍCIO;11.006.425,71;28.645.884,26;29.405.677,77;11.766.219,22
